"url","description","name","Herkunftsland","Anbauregion","Weingut","Produktkategorie","Qualitätsstufe","Cuvee","Geschmacksrichtung","Farbnuance","Flaschengröße","Alkoholgehalt","Restzucker","Säure","Trinktemperatur","Passende Speisen","Hinweis auf Allergene","Auszeichnungen","Hersteller"
"https://www.vindor.de/bodega-ribas-sio-negre-vi-de-la-terra-mallorca","Sensationeller Ausnahmewein, vielleicht einer der besten Rotweine Spaniens. Sió ist eine Auslese aus den alten Weinbergen von Ribas. Ein wahrhaft authentischer und ansprechender Wein, der ein kräftiges Fruchtaroma, den mediterranen Charakter und die spezifischen Merkmale der mallorquinischen Erde zum Ausdruck bringt. Die Abrundung des Weins geschieht in ausgewählten Barrique-Fässern bis zu einer Lagerzeit von einem Jahr.  Der Name Sió ist der Großmutter der Besitzerin Maria Antonia Oliver gewidmet. Es ist ein sehr persönlicher Wein - ausdrucksstark, reif und komplex. Ribas - eine Perle in unserem Sortiment-Wein der Extraklasse!","Bodega Ribas, Sio Negre, Vi de la Terra Mallorca","Spanien","Vi de la Terra Illes Baleares","Bodegas Ribas","Rotwein","VDT/IGP",,"trocken","kirschrot","0,75 l","14,5 %","2,9 g/l","4,8 g/l","16-18 °C","Ideal zu gegrilltem Fleisch, Wildgerichten und lang gereiften Käsesorten.","enthält Sulfite",,"Bodegas Ribas, C/Montana,2 - Finca Can Ribas - E 07330 Consell-Mallorca"
"https://www.vindor.de/bodegas-atalaya-alaya-tierra-do-almansa","Traumhaft, wuchtig-elegante Rarität ! 100% Garnacha Tintorera Reben aus den Höhenlagen von etwa 1000m und einem Alter von etwa 50 Jahren auf Kalk-und Sandböden. Die Garnacha Tintorera ist eine der echte Rarität bei den roten Trauben, da sie neben der roten Schale ebenfalls rotes Fruchtfleisch besitzt. Der Wein wird für 15 Monate in neuer französicher und amerikanischer Eiche ausgebaut. Schwarzes Rot in Purpur übergehend. Verführerische Nase nach reifen schwarzen Beeren, Kirschen, Kräutern, aber auch zarten, floralen Noten. Fleischig auf der Zunge, langer Abgang. Dieser gewaltige, aber elegante und raffinierte Rotwein überzeugt nicht nur den Kenner großer Weine. Hoch prämiert von Robert Parker und im Guia Penin.","Bodegas Atalaya, ALAYA Tierra, DO Almansa","Spanien","Almansa","Bodegas Atalaya","Rotwein","D.O.",,"trocken","schwarzrot","0,75 l","15 %","2,0 g/l","4,3 g/l","16-18 °C","wunderbar zu Wintergeflügel, Schokolade, Blauschimmel-Käse","enthält Sulfite","Robert Parker 92","Bodegas Atalaya, Ctra. Nacional 330. Km. 96 - Almansa - Spanien"
"https://www.vindor.de/bodegas-atalaya-la-atalaya-del-camino-do-almansa","So schmeckt das ""neue Spanien"" traumhaft, wuchtig-elegante Rarität ! 85% Garnacha Tintorera aus Höhenlagen zwischen 700 und 1000m von 30 Jahre alten Reben auf Kalk-und Sandböden und 15% Monastrell. Die Garnacha Tintorera ist eine echte Rarität bei den roten Trauben, da sie neben der roten Schale ebenfalls rotes Fruchtfleisch besitzt. Der Wein wird für 9 Monate in neuer französischer Eiche ausgebaut. Dunkles Rot ins Schwarze übergehend. Verführerische Nase nach reifen Beeren, Kräutern und zarten, floralen Noten. Fleischig auf der Zunge, langer Abgang. Vieflach prämierter Wein (Parker 91+ Punkte, 92 Guia Penin ....).","Bodegas Atalaya, La Atalaya del Camino, DO Almansa","Spanien","Almansa","Bodegas Atalaya","Rotwein","D.O.","Garnacha Tintorera, Monastrell","trocken","schwarzrot","0,75 l","15 %","2,0 g/l","4,3 g/l","16-18 °C","ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse","enthält Sulfite","Robert Parker 92","Bodegas Atalaya, Ctra. Nacional 330. Km. 96 - Almansa - Spanien"
"https://www.vindor.de/bodegas-atalaya-laya-do-almansa","So schmeck das ""neue Spanien"" traumhaft, wuchtig-elegante Rarität ! 70% Garnacha Tintorera aus Höhenlagen zwischen 700 und 1000m von 30 Jahre alten Reben auf Kalk-und Sandböden und 30% Monastrell. Die Garnacha Tintorera ist eine echte Rarität bei den roten Trauben, da sie neben der roten Schale ebenfalls rotes Fruchtfleisch besitzt. Der Wein wird für 4 Monate in neuer französicher und amerikanischer Eiche ausgebaut. Dunkles Rot ins Schwarze übergehend. Verführerische Nase nach reifen Beeren, Kräutern und zarten, floralen Noten. Fleischig auf der Zunge, langer Abgang. Vieflach prämierter Wein (Parker 90 Punkte, Guia Penin ....).","Bodegas Atalaya, LAYA, DO Almansa","Spanien","Almansa","Bodegas Atalaya","Rotwein","D.O.","Garnacha Tintorera, Monastrell","trocken","schwarzrot","0,75 l","14,5 %","2,0 g/l","4,3 g/l","16-18 °C","ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse","enthält Sulfite","James Suckling 92,                                                                                                                                                                                 Guia Penin 91 Punkte,                                                                                                                                                                                 Robert Parker 90","Bodegas Atalaya, Ctra. Nacional 330. Km. 96 - Almansa - Spanien"
"https://www.vindor.de/bodegas-ateca-atteca-armas-garnacha-old-vines-do-calatayud","Uralte Reben, die zum Teil vor 100 Jahren gepflanzt wurden. Ein Prachteemplar mit praller, fleischige Frucht von dunklen Beeren, verbunden mit raffiniert eingebundenen Toastnoten von neuem Holz, ein Erlebnis auf der Zunge, dicht und lang. Unglaublich ! 18 moantiger Ausbau im Barrique. In jedem Jahrgang hoch in der Fachpresse bewertet, zurecht wie wir meinen. Klasse Wein !","Bodegas Ateca, ATTECA Armas Garnacha Old Vines, DO Calatayud","Spanien","Calatayud","Bodegas Ateca","Rotwein","D.O.",,"trocken","dunkles Kirschrot","0,75 l","15,5 %",,,"16-18 °C","zu deftigen Eintöpfen, Lammbraten, Gegrilltem, pikanten Nudelgerichten","enthält Sulfite","Guia Penin 94 Punkte","Bodegas Ateca, R.E. 50/42902 - Ateca, Spanien"
"https://www.vindor.de/bodegas-ateca-atteca-tinto-crianza-do-calatayud","Was für ein Wein ! Wer Garnacha liebt, wird diesen Wein, der aus urlaten Garnache Reben erzeugt wurde, unsterblich verlieben. Sehr ""tasty"", süffig mit schönen Toastnoten und Gewürzen, die hinterlegt sind hinter einer saftigen, dunklen Frucht.Wieder ein Wein aus dem ""Ordoñez-Konzept"". 10 Monate in französischem Eichenholz . Sehr gelungen, wie auch die Fachpresse findet, die diesen Wein regelmäßig hoch bewertet.","Bodegas Ateca, ATTECA Tinto Crianza, DO Calatayud","Spanien","Calatayud","Bodegas Ateca","Rotwein","D.O.",,"trocken","dunkles Kirschrot","0,75 l","15 %",,,"16-18 °C","zu deftigen Eintöpfen, Lammbraten, Gegrilltem, pikanten Nudelgerichten","enthält Sulfite","Robert Parker 90+,                                                                                                                                                                                 Guia Penin 92 Punkte","Bodegas Ateca, R.E. 50/42902 - Ateca, Spanien"
"https://www.vindor.de/bodegas-ateca-honoro-vera-granacha-do-calatayud","Wer Garnacha liebt, wird diesen Wein ebenfalls lieben. Dieser Wein besticht durch eine wuchtige Frucht mit mit harmonischen Aromen von Gewürzen auf der Zunge. Samtig mit etwas blauen Beeren im Vordergrund. Sehr gelungen, wie auch die Fachpresse findet, die diesen Wein regelmäßig hoch bewertet.","Bodegas Ateca, Honoro Vera Granacha, DO Calatayud","Spanien","Calatayud","Bodegas Ateca","Rotwein","D.O.",,"trocken","dunkles Kirschrot","0,75 l","14,5 %",,,"16-18 °C","gegrilltes Fleisch, Käse, kräftige Pasta","enthält Sulfite","Guia Penin 90 Punkte","Bodegas Ateca, R.E. 50/42902 - Ateca, Spanien"
"https://www.vindor.de/bodegas-del-rosario-lorca-monastrell-seleccion-do-bullas","Ein Wein wie ein Gedicht, warum sonst sollte ein spanischer Literat Namensgeber für diesen außergewöhnlichen Wein sein. In der Nase schmeicheln wunderbare Aromen von roten Beeren, Kirschen und Rosinen, die von einer dezenten Zimtwürze und Nussigkeit untermalt werden. Die Vorfreude auf die Schmeichelei am Gaumen ist berechtigt. Denn hier folgt nach einem leicht süßlichen Auftakt eine Aromenvielfalt von roten Beeren, Vanille und etwas Mandel gefolgt von würzigen und fleischigen Noten, die ein samtiges Gefühl vermitteln. Lassen Sie sich verzaubern von diesem grandiosen Wein. Robert Parker / The Wine Advocate: 91 Punkte (Jg. 2008)","Bodegas del Rosario, Lorca Monastrell Seleccion, DO Bullas","Spanien","Bullas","Bodegas Rosario","Rotwein","D.O.","Monastrell, Syrah","trocken","dunkelrot","0,75 l","13,5 %","2,1 g/l",,"16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm und Wild, kräftiger Hartkäse","enthält Sulfite",,"Bodegas del Rosario, Av. de la Libertad, 0, 30180 Bullas, Murcia, Spanien"
"https://www.vindor.de/bodegas-del-rosario-orgullowine-do-bullas","Auch wir zeigen Farbe - und das mit einem wunderbaren Wein. Ein schmucker Wein der für alle bestimmt ist, die es warm und weich mögen. Die üppige Frucht von Pflaume sowie dezent würzige Noten von Vanillecreme und Lakritzschnecken lassen einen dahin schmelzen. Der Wein versprüht eine unvergleichliche Zartheit durch samtiges Tannin. Ein eleganter Begleiter zum Spaß haben mit dem richtigen Tü Tü.","Bodegas del Rosario, OrgulloWine, DO Bullas","Spanien","Bullas","Bodegas Rosario","Rotwein","D.O.","80% Monastrell, 20% Syrah","trocken","tiefes Rubinrot",,"14,5 %","2,3 g/l","5,4 g/l","16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm und Wild, kräftiger Hartkäse","enthält Sulfite",,"Bodegas del Rosario, Av. de la Libertad, 0, 30180 Bullas, Murcia, Spanien"
"https://www.vindor.de/bodegas-el-nido-clio-do-jumilla","Clio, der „kleine“ Bruder des  Kult-Weines El Nido,  steht dem Großen in punkto Qualität und Traumbewertungen von bis zu 97 Parker-Punkten (Jahrgang 2004) in Nichts nach. Er ist sogar der eigentliche Star des ambitionierten Jumilla-Projektes: Aus den uralten Monastrell-Reben Weine zu erschaffen, die mit den ganz großen Weinen dieser Welt konkurrieren können und zugleich den ganz authentischen Charakter der südspanischen Mittelmeer-Region bewahren. Das ist mehr als gelungen! Robert Parker schreibt: „Diejenigen jedoch die ungezügelte Kraft und Reichhaltigkeit lieben, werden ihn geradezu anbeten, ganz abgesehen von der Tatsache, dass er wesentlich mehr abliefert, als sein moderater Preis erwarten lässt.“ --- Da der Wein stark limitiert ist, ist eine Abgabe von maximal 6 Flaschen möglich ---","Bodegas El Nido, Clio, DO Jumilla","Spanien","Jumilla","Bodegas El Nido","Rotwein","D.O.","70 % Monastrell, 30 % Cabernet Sauvignon","trocken","dunkles Kirschrot","0,75 l","16 %","2,6 g/l","4,2 g/l","18 °C","Wildfleischgerichte, Schmorbraten, Gulasch, Steaks und kräftigem Käse","enthält Sulfite",,"Bodegas El Nido, Paraje de la Aragona, polígono 214, parcela 3A 30520 Jumilla (MURCIA) - Spanien"
"https://www.vindor.de/bodegas-el-nido-clio-magnum-do-jumilla","Clio, der „kleine“ Bruder des Kult-Weines El Nido, steht dem Großen in punkto Qualität und Traumbewertungen von bis zu 97 Parker-Punkten (JG 2004) in Nichts nach. Er ist sogar der eigentliche Star des ambitionierten Jumilla-Projektes: Aus den uralten Monastrell-Reben Weine zu erschaffen, die mit den ganz großen Weinen dieser Welt konkurrieren können und zugleich den ganz authentischen Charakter der südspanischen Mittelmeer-Region bewahren. Das ist mehr als gelungen! Robert Parker schreibt: „Diejenigen jedoch die ungezügelte Kraft und Reichhaltigkeit lieben, werden ihn geradezu anbeten, ganz abgesehen von der Tatsache, dass er wesentlich mehr abliefert, als sein moderater Preis erwarten lässt.“","Bodegas El Nido, Clio Magnum, DO Jumilla","Spanien","Jumilla","Bodegas El Nido","Rotwein","D.O.","70 % Monastrell, 30 % Cabernet Sauvignon","trocken","dunkles Kirschrot","1,5 l","16 %","2,6 g/l","4,2 g/l","18 °C","Wildfleischgerichte, Schmorbraten, Gulasch, Steaks und kräftigem Käse","enthält Sulfite","Guia Penin 95 Punkte","Bodegas El Nido, Paraje de la Aragona, polígono 214, parcela 3A 30520 Jumilla (MURCIA) - Spanien"
"https://www.vindor.de/bodegas-el-nido-el-nido-magnum-do-jumilla","Der El Nido zählt zu den Gesuchtesten und Rarsten Weinen überhaupt und ist so gut wie immer ausverkauft - als Magnum erst Recht. Der König der Jumilla ist der spektakuläre Super-Crû aus der südspanischen Region Jumilla, der seit seinem Premierejahrgang 2002 kontinuierlich mit Höchstbewertungen zwischen 95 und 99 Parker-Punkten (JG 2004) seine große Klasse bestätigt.","Bodegas El Nido, El Nido Magnum, DO Jumilla","Spanien","Jumilla","Bodegas El Nido","Rotwein","D.O.","70 % Cabernet Sauvignon, 30 % Monastrell","trocken","dunkles Kirschrot","1,5 l","15 %","2,3 g/l","4,9 g/l","18 °C","Wildfleischgerichte, Schmorbraten, Gulasch, Steaks und kräftigem Käse","enthält Sulfite","Robert Parker 92","Bodegas El Nido, Paraje de la Aragona, polígono 214, parcela 3A 30520 Jumilla (MURCIA) - Spanien"
"https://www.vindor.de/bodegas-enate-enate-cabernet-sauvignon-merlot-do-somontano","Ein Spitzen Rotwein aus dem Somontano. Saftige und elegante Aromen von Waldfrüchten, durchzogen mit einem zarten Hauch Vanille, wodurch der Wein seine besondere Finesse erhält. Das Weingut Enate zählt zu den besten Weingütern Somontanos bzw. Spaniens.","Bodegas Enate, Enate Cabernet Sauvignon Merlot, DO Somontano","Spanien","Somontano","Enate","Rotwein","D.O.","Cabernet Sauvignon, Merlot","trocken","rubinrot","0,75 l","15 %","2,0 g/l","4,1 g/l","16-18 °C","Tapas, Nudelgerichte, Pfannengerichte, milde Käsevariationen","enthält Sulfite",,"Bodegas Enate, Avenida de las Artes, 1 - ES 22314 SALAS BAJAS (Huesca - Spanien)"
"https://www.vindor.de/bodegas-enate-enate-chardonnay-2-3-4-do-somontano","Weltklasse Chardonnay aus der wunderschönen Kellerei Enate. Ein sehr runder nach Melone, Honig, tropischen gelben Früchten, Aprikosen und etwas Muskatwürze duftender Wein - ein rundherum gelungener Chardonnay der weltweit vielfach prämiert wurde. Das Weingut Enate zählt zu den besten Weingütern Somontanos bzw. Spaniens.","Bodegas Enate, Enate Chardonnay 2-3-4, DO Somontano","Spanien","Somontano","Enate","Weißwein","D.O.",,"trocken","gelb mit grünlichen Reflexen","0,75 l","13,5 %","5,2 g/l","5,6 g/l","9-11 °C","Vorspeisen wie Antipasti Misti oder Tapas, Fisch und Schalentiere, Geflügel und helles Fleisch, zarte Gerichte von Schwein und Rind, gekochtes Fleisch, Pfannengerichte, Fleisch in hellen Soßen, milde Käsesorten","enthält Sulfite",,"Bodegas Enate, Avenida de las Artes, 1 - ES 22314 SALAS BAJAS (Huesca - Spanien)"
"https://www.vindor.de/bodegas-enate-enate-crianza-do-crianza-somontano","Beeindruckend schön, wie die Kunst, die hinter diesen Weinen steckt. Enate ist Kult und die Crianza ist unsere bosondere Empfehlung. Der Wein besticht durch sein dunkles Bordeauxrot mit bläulichen Reflexen. Durch die Rebsorten Tempranillo und Cabernet Sauvignon erhält er seine besondere Charakteristik mit verführerischem Vanilleton, einer feinen Würze und einer beerigen Fülle. Das Weingut Enate zählt zu den besten Weingütern Somontanos bzw. Spaniens.","Bodegas Enate, Enate Crianza, DO Crianza Somontano","Spanien","Somontano","Enate","Rotwein","D.O. Crianza","Tempranillo, Cabernet Sauvignon","trocken","dunkelrot","0,75 l","15 %","1,8 g/l","5,0 g/l","16-18 °C","kräftige Geichte von Schwein und Rind, Wildgerichte, Hartkäse","enthält Sulfite",,"Bodegas Enate, Avenida de las Artes, 1 - ES 22314 SALAS BAJAS (Huesca - Spanien)"
"https://www.vindor.de/bodegas-enate-enate-rosado-do-somontano","Sicher einer der großartigsten Rosé-Weine, die es für Geld zu kaufen gibt. Saftig, elegante Aromen von Heidelbeere, Stachelbeere und süßer Paprika, geschmeidig und lebhaft, brilliant und rassig, ein großer Rose ausschließlich aus Cabernet Sauvignon gekeltert. Das Weingut Enate zählt zu den besten Weingütern Somontanos bzw. Spaniens.","Bodegas Enate, Enate Rosado, DO Somontano","Spanien","Somontano","Enate","Roséwein","D.O.",,"trocken","helles Kirschrot","0,75 l","13,5 %","2,8 g/l","5,5 g/l","8-10 °C","Aperitif, Vorspeisen wie Antipasti Misti oder Tapas,, Nudelgerichte mit Tomatensoßen, Geflügel und helles Fleisch (Kalb), zarte","enthält Sulfite",,"Bodegas Enate, Avenida de las Artes, 1 - ES 22314 SALAS BAJAS (Huesca - Spanien)"
"https://www.vindor.de/bodegas-enate-enate-tempranillo-do-somontano","Der Wein zeichnet sich durch jugendliche Frische und Frucht von Himbeere und Kirsche aus. Dezente Kräuter lassen den Enate Tempranillo schlank und süffig wirken.
Wie alle Weine von Enate, wird auch dieser regelmäßig vielfach prämiert.","Bodegas Enate, Enate Tempranillo, DO Somontano","Spanien","Somontano","Enate","Rotwein","D.O.","90 % Tempranillo, Merlot, Cabernet","trocken","dunkles Kirschrot","0,75 l","14 %","2,1 g/l","5,5 g/l","16-18 °C","perfekt zu Tapas und Paella","enthält Sulfite",,"Bodegas Enate, Avenida de las Artes, 1 - ES 22314 SALAS BAJAS (Huesca - Spanien)"
"https://www.vindor.de/bodegas-matsu-el-picaro-do-toro","MATSU (japanisch: hoffen, warten) aus der D.O. Toro möchte die Persönlichkeit und Eigenwilligkeit der Region Toro treffend darstellen und charakterisieren. Der junge Wein aus der Trilogie steht für Jugendlichkeit, Stärke und Kühnheit. Er stammt aus biodynamischen Weinbau und wurde aus über 90 Jahre alten Reben hergestellt. Geringe Produktion. 3 Monate reift er in Holzfässern. Obwohl es sich hierbei um einen jungen Wein handelt, hat er eine enorme Persönlichkeit und ist sehr angenehm zu trinken. Fruchtnoten von schwarzen Beeren wie Johannisbeere und Brombeere dominieren. Komplex im Mund durch mineralische Noten und die Konzentration alter Rebstöcke. Feine Süße im Abgang.","Bodegas Matsu, El Picaro, DO Toro","Spanien","Toro","Bodegas Matsu","Rotwein","D.O.",,"trocken","dunkelviolett","0,75 l","14,5 %","2,0 g/l","3,3 g/l","16-18 °C","ideal zu kräitigen Fleischgereichen wie Rind, Lamm und Wild, herzhaftem Käse.","enthält Sulfite",,"Bodegas Matsu, C/ Gral. Vara De Rey 7, 1º Dcha - Logroño"
